id	kanji	kana	meaning	japanese	korean	english	flags
JLPT-한끝-N2-0479	刺激	しげき	자극	身体が運動を必要とするように、精神も健康であるために刺激を必要とする。	신체가 운동을 필요로 하듯이 정신도 건강하기 때문에 자극을 필요로 한다.	Just as the body needs exercise, so the mind needs stimulation to stay healthy.	
JLPT-한끝-N2-0480	事件	じけん	사건	問題となっている事件については、後便で詳しく申し上げます。	문제가 되고 있는 사건에 대해서는 후방에서 자세히 말씀드리겠습니다.	With regard to the matter in question, I will write to you in detail later.	
JLPT-한끝-N2-0481	取り掛かる	とりかかる	착수하다	犬に餌をやってから、彼は自分の食事に取りかかった。	개에게 먹이를 주고 나서 그는 자신의 식사에 착수했다.	Having fed the dog, he sat down to his own dinner.	
JLPT-한끝-N2-0482	支持	しじ	지지	農民はどちらの候補者を支持するかについて、いまだ決めかねています。	농민들은 어느 후보자를 지지할지에 대해 아직 결정하지 못했습니다.	Farmers are still sitting on the fence over which candidate to back.	
JLPT-한끝-N2-0483	指示	しじ	지시	薬は医者の指示によってのみしようされるべきです。	약은 의사의 지시에 의해서만 처방되어야 합니다.	Drugs should be used only at the direction of a doctor.	
JLPT-한끝-N2-0484	四捨五入	ししゃごにゅう	반올림	５８１４を千の位に四捨五入すれば何になりますか。	5814를 천 위에 반올림하면 뭐가 됩니까?	What is 5814 rounded to the nearest thousand?	
JLPT-한끝-N2-0485	自信	じしん	자신	彼は自信ありげに見えたが、内心は全然違っていた。	그는 자신만만해 보였지만 속내는 전혀 달랐다.	He looked confident but his inner feelings were quite different.	
JLPT-한끝-N2-0486	地震	じしん	지진	昨年フィリッピンでは地震や津波のために六千人以上の死者があった。	지난해 필리핀에서는 지진과 쓰나미로 인해 6천 명 이상의 사망자가 발생했다.	Last year in the Philippines, earthquakes and tidal waves resulted in the deaths of more than 6000 people.	
JLPT-한끝-N2-0487	沈む	しずむ	가라앉다	彼らはその船が沈んでしまったのに違いないという結論に達した。	그들은 그 배가 가라앉아 버린 것이 틀림없다는 결론에 도달했다.	They came to the conclusion that the ship must have sunk.	
JLPT-한끝-N2-0488	シーズン	シーズン	시즌	彼らのチームは今シーズンほとんど勝算が立たない。	그들의 팀은 이번 시즌 거의 승산이 없다.	Their them doesn't have a ghost of a chance of winning this season.	
JLPT-한끝-N2-0489	姿勢	しせい	자세	裁判所が未成年の犯罪者に対してとる姿勢は成人の犯罪者に対する姿勢とは異なる。	법원이 미성년 범죄자에 대해 취하는 자세는 성인 범죄자에 대한 자세와는 다르다.	The attitude of the court toward young criminals is different from its attitude toward adult criminals.	
JLPT-한끝-N2-0490	辞退	じたい	사퇴	本気で似合うと思っていたらしいシャツは辞退し、淡いブルーのポロシャツをいただくことにした。	진심으로 어울린다고 생각했다던 셔츠는 사퇴하고 옅은 파란색 폴로 셔츠를 받기로 했다.	The shirt she apparently seriously thought suited me I turned down and decided to accept a light blue polo shirt.	
JLPT-한끝-N2-0491	次第に	しだいに	점차	日が経つにつれて、天気は次第に悪化しつつあった。	날이 갈수록 날씨가 점점 나빠지고 있었다.	The weather was getting worse and worse as the day went on.	
JLPT-한끝-N2-0492	従う	したがう	따르다	インフレを抑制しようとして金融政策に偏重すると、金融、したがって景気を必要以上に締め付けることになりかねない。	인플레이션을 억제하려고 금융정책에 편중되면 금융, 따라서 경기를 필요 이상으로 옥죄게 될 수 있다.	Excessive reliance on monetary policy an attempt to curb inflation could unnecessarily constrain credit and hence business.	
JLPT-한끝-N2-0493	じたばた	じたばた	바둥바둥댐	締め切り直前になってじたばたしても、状況が改善するとは限らない。	마감 직전에 다다르더라도 상황이 나아질 것이라고 장담할 수는 없다.		
JLPT-한끝-N2-0494	しつこい	しつこい	집요하다	ホントしつこいなぁ、しのぶさん。なんか根負けしそう。	정말 끈질긴데, 시노부 씨. 뭔가 본전할 것 같아.	She's really persistent, Shinobu is. I think I might be out-stubborned.	
JLPT-한끝-N2-0495	実施	じっし	실시	実施設計とは基本設計で決まった計画を、工事ができる図面に書く作業です。	실시설계란 기본설계에서 정해진 계획을 공사가 가능한 도면에 적는 작업입니다.	Detailed design is the work of drawing up a diagram that is capable of being manufactured from the plan set in the baseline design.	
JLPT-한끝-N2-0496	実践	じっせん	실천	あなたが結婚し子供を持ったら、言葉より実践ということを悟るでしょう。	당신이 결혼하고 아이를 가지면 말보다 실천이라는 것을 깨달을 거예요.	When you get married and have kids, you'll realize that actions speak louder than words.	
JLPT-한끝-N2-0497	質素	しっそ	검소함	彼は金持ちにもかかわらず、質素な生活をしている。	그는 부자임에도 불구하고 검소한 생활을 하고 있다.	For all his wealth, he lives a simple life.	
JLPT-한끝-N2-0498	湿度	しつど	습도	私が疲れるのは、暑さというよりはむしろ湿度のせいだ。	내가 지치는 것은 더위라기보다는 오히려 습도 때문이다.	It is not so much the heat as the humidity that makes me tired.	
JLPT-한끝-N2-0499	じっと	じっと	꼼짝 않음, 가만히 있음	毎日毎日、丘の上で男が一人微笑を浮かべてじっとしている。	매일매일 언덕 위에서 남자가 혼자 미소를 지으며 가만히 있다.	Day after alone on a hill the man with the foolish grin is keeping perfectly still.	
JLPT-한끝-N2-0500	実に	じつに	실로	以上のように、実にシンプルな誰でも出来るノウハウで十分な利益と顧客は確保できるのです！	이상과 같이, 실로 심플한 누구나 할 수 있는 노하우로 충분한 이익과 고객은 확보할 수 있는 것입니다!	As shown above, it is possible to obtain ample profit and customers with truly simple know-how that anyone can do!	
JLPT-한끝-N2-0501	失敗	しっぱい	실패, 실수	努力したにもかかわらず、彼はその試験に失敗した。	노력했음에도 불구하고 그는 그 시험에 실패했다.	With all his efforts, he failed the test.	
JLPT-한끝-N2-0502	失望	しつぼう	실망	彼が試験に失敗したときそれは彼にとってひどい失望だった。	그가 시험에 실패했을 때 그것은 그에게 끔찍한 실망이었다.	It was a bitter disappointment to him when he failed his examination.	
JLPT-한끝-N2-0503	指導	しどう	지도	結果次第では、両社に対して2月以来の行政指導が行われる。	결과에 따라 양사에 대해 2월 이후 행정지도가 이뤄진다.	Depending on the results both companies may be put under administrative guidance from February.	
JLPT-한끝-N2-0504	児童	じどう	아동	児童心理学者の中には、親はもっと子供と遊んでやり、考えさせる問題を与えてやるべきだ、と考える人が多い。	아동 심리학자 중에는 부모가 더 아이와 놀아주고 생각하게 하는 문제를 줘야 한다고 생각하는 사람이 많다.	Many child psychologists think that parents should play with their children more often and give them problems to think about.	
JLPT-한끝-N2-0505	支配	しはい	지배	実際のところ、これは官僚支配の有力な手段なのである。	사실 이것은 관료 지배의 유력한 수단인 것이다.	In fact, this is a major means of bureaucratic control.	
JLPT-한끝-N2-0506	しびれる	しびれる	마비되다, 저리다	ずっと正座してたからか、足がしびれちゃって。	계속 정좌해서 그런지 다리가 저려서.	I've sat on my heels for so long my legs have fallen asleep.	
JLPT-한끝-N2-0507	自分勝手	じぶんかって	제멋대로임	その自分勝手な男は、一緒に行動している人達に軽蔑された。	그 제멋대로 행동하는 남자는 함께 행동하는 사람들에게 경멸을 받았다.	The selfish man was despised by his companions.	
JLPT-한끝-N2-0508	絞る	しぼる	조이다, 짜다	はい。ここに私たちが牛のミルクをしぼった牧場の写真がありますよ。	네, 여기 우리가 소고기를 구웠던 목장 사진이 있어요.	Yes, and here's a photo of the farm where we milked the cows.	
JLPT-한끝-N2-0509	島	しま	섬	その島の輸出品の８２％ーこれは５分の４以上になるがーは、農産物である。	그 섬 수출품의 82% - 이것은 5분의 4 이상이 되는데 -는 농산물이다.	82% - more than four-fifths - of the island's exports is agricultural produce.	
JLPT-한끝-N2-0510	仕舞う	しまう	정리하다, 치우다	例のスキャンダルはそういつまでも臭いものにフタというわけにはいくまい。いずれ人は嗅ぎつけてしまうさ。	예를 들어 스캔들은 언제까지나 냄새에 붕 뜬 것이 될 수 없지. 어느 순간 사람은 맡아 버릴 테니까.	I don't think we can keep the lid on the scandal much longer; people are bound to find out.	
JLPT-한끝-N2-0511	地味	じみ	수수함, 검소함	就職の面接には派手なネクタイよりも地味なネクタイの方が好ましい。	취업 면접에는 화려한 넥타이보다 수수한 넥타이가 더 선호된다.	A conservative tie is preferable to a loud one for a job interview.	
